cmdCode,primaryValue,netWgt,qty,qtyUnitAbbr
160554,10276.0,6998.0,6998.0,
160555,5735.0,5810.0,5810.0,
160556,14235.0,4280.0,4280.0,
160557,724.0,259.0,259.0,
160559,15860.0,5147.0,5147.0,
160569,348.0,327.0,327.0,
170112,27467279.0,46702068.0,46702068.0,
170113,148390019.0,264364940.0,264364940.0,
170114,1410419016.0,2393188838.0,2393188838.0,
170191,13966681.0,20630000.0,20630000.0,
170199,62028072.0,91054313.0,91054313.0,
170211,38709046.0,20030529.0,20030529.0,
170219,7107459.0,3679646.0,3679646.0,
170220,137996.0,92054.0,92054.0,
170230,54306019.0,92086978.0,92086978.0,
170240,2254226.0,3273456.0,3273456.0,
170250,6043283.0,5045903.0,5045903.0,
170260,18444732.0,31968997.0,31968997.0,
170290,36925121.0,38510367.0,38510367.0,
170310,13990.0,16914.0,16914.0,
170390,20499188.0,102420384.0,102420384.0,
170410,2484063.0,588055.0,588055.0,
170490,35679187.0,12053738.0,12053738.0,
180100,62977833.0,23942574.0,23942574.0,
180200,5331.0,50031.0,50031.0,
180310,1246579.0,311451.0,311451.0,
180320,11135831.0,2237661.0,2237661.0,
180400,147586.0,28153.0,28153.0,
180500,56000770.0,10760976.0,10760976.0,
180610,3545517.0,2909407.0,2909407.0,
180620,13617977.0,3727349.0,3727349.0,
180631,7092469.0,1124748.0,1124748.0,
180632,5475286.0,1050530.0,1050530.0,
180690,15648544.0,2048444.0,2048444.0,
190110,35514197.0,9208965.0,9208965.0,
190120,5156728.0,2111349.0,2111349.0,
190190,104983379.0,33109438.0,33109438.0,
190211,1325289.0,1209292.0,1209292.0,
190219,6434013.0,5180344.0,5180344.0,
190220,876453.0,219786.0,219786.0,
190230,7606435.0,3748137.0,3748137.0,
190240,27700.0,11733.0,11733.0,
190300,1395491.0,2915653.0,2915653.0,
190410,16674730.0,5456193.0,5456193.0,
190420,1474686.0,642900.0,642900.0,
190490,1260786.0,454686.0,454686.0,
190510,484362.0,174758.0,174758.0,
190520,901.0,83.0,83.0,
190531,12442077.0,3617402.0,3617402.0,
190532,7898914.0,2320632.0,2320632.0,
190540,3244631.0,2062862.0,2062862.0,
190590,17398542.0,7731712.0,7731712.0,
200110,172963.0,110923.0,110923.0,
200190,1286115.0,2318806.0,2318806.0,
200210,523788.0,562530.0,562530.0,
200290,8740482.0,10059310.0,10059310.0,
200310,2636382.0,2494581.0,2494581.0,
200390,624701.0,444796.0,444796.0,
200410,22661985.0,21014851.0,21014851.0,
200490,6598887.0,5762543.0,5762543.0,
200510,221381.0,91292.0,91292.0,
200520,6383489.0,1053689.0,1053689.0,
200540,732962.0,1376820.0,1376820.0,
200551,464219.0,257919.0,257919.0,
200559,560777.0,497372.0,497372.0,
200560,701098.0,807529.0,807529.0,
